Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2023-08-14,131.2085418701172,131.28816656444948,128.9790959893854,129.2378800426798,17526200
2023-08-15,129.6558837890625,131.36777655849932,129.20700588957308,130.9696531313885,14769200
2023-08-16,128.50135803222656,130.28092356169924,127.85442829776723,128.6705548060566,17548400
2023-08-17,129.84500122070312,131.86641746660837,129.2378762328174,129.83503864241928,23665600
2023-08-18,127.50607299804688,129.21796590382195,126.40130507846943,128.45159153409708,23619400
2023-08-21,128.3221893310547,128.6506354634506,126.56054442118916,127.24728645123851,21851100
2023-08-22,129.07862854003906,130.3326832848051,128.31723544734945,128.5212708756986,15569400
2023-08-23,132.58203125,133.43797766580917,129.89474737667268,130.23315609872296,26497000
2023-08-24,129.80519104003906,134.33374512421491,129.6857615865114,134.09189440607807,18680400
2023-08-25,130.0738983154297,130.78054269990784,127.43638194111837,129.52648811043258,20678100
2023-08-28,131.16871643066406,132.61189307300702,130.23316048190944,131.45735783387545,16715500
2023-08-29,134.85128784179688,136.64777154543356,132.35311059131993,132.37103108273348,30803300
2023-08-30,136.28448486328125,136.60298362663758,134.38448756755432,134.93091067958756,21773400
2023-08-31,136.7025146484375,137.74755261910067,136.17501437416826,136.40392586245238,28147900
2023-09-01,136.1551055908203,137.92671316640642,135.2991591632001,137.77741117868558,16665700
2023-09-05,136.0655517578125,136.72242895656424,134.92096377921396,135.7968202933612,17730200
2023-09-06,134.73184204101562,136.83189581359818,134.05505494574317,136.36909153343186,15814300
2023-09-07,135.55795288085938,135.9361664282383,133.3285219157443,133.9655043610428,16976000
2023-09-08,136.55320739746094,136.8667248513154,135.22947547388424,135.22947547388424,17810700
2023-09-11,137.09068298339844,137.6122148514715,135.9062903528029,136.73237945806582,17180800
2023-09-12,135.4285430908203,136.9911338649846,135.28918850253046,136.48354358551512,15212900
2023-09-13,136.85182189941406,137.05087605753238,134.29392964767462,135.2593582607501,16394900
2023-09-14,138.33477783203125,138.89213544619693,136.41386835443595,137.73760028150744,19064600
2023-09-15,137.64804077148438,138.70304137845025,136.53331025452835,138.14568371340093,48947600
2023-09-18,138.304931640625,139.27034496584977,136.98119960666872,136.98119960666872,16233600
2023-09-19,138.175537109375,138.51891194439125,136.85180509944482,137.5982694908963,15479100
2023-09-20,133.9555206298828,138.18548554679785,133.88585851665223,138.17553815543835,21473500
2023-09-21,130.74075317382812,132.56212814786812,130.47202173520392,131.76589641033618,22042700
2023-09-22,130.6312713623047,132.38296903863727,129.89475434602193,131.05923699974304,17348700
2023-09-25,131.54693603515625,131.59670336769975,129.41702480927034,130.15354184508422,14650000
2023-09-26,128.8397674560547,130.78555337515328,127.58571258480154,130.29687063040993,20378800
2023-09-27,130.8402862548828,131.09905511203914,128.77008983706102,128.82980455895424,18764200
2023-09-28,132.5023956298828,133.54743350900674,130.0738959906491,130.0738959906491,18201400
2023-09-29,131.2284393310547,134.2541014929729,130.70093906988754,133.44792242163658,23224200
2023-10-02,134.5327911376953,134.72189788558038,131.44243271973966,131.5320048044671,19210400
2023-10-03,132.67161560058594,134.60247270694708,132.18890132399565,134.29392131611854,19628700
2023-10-04,135.6276092529297,135.9261980501909,132.8009858506282,133.02991253441417,22848000
2023-10-05,135.3489227294922,135.85651302517516,133.82115536674453,135.48826213537708,15922900
2023-10-06,138.0760040283203,138.5298632526382,134.3038772759261,134.3038772759261,20819300
2023-10-09,138.84237670898438,139.31016227556893,136.05557327888786,137.33950053589038,16599100
2023-10-10,138.54379272460938,140.07654149845536,137.77741833768638,138.85232892033153,19554900
2023-10-11,141.03199768066406,141.54955055947207,139.1807654476743,139.1907280254641,20146300
2023-10-12,139.62864685058594,141.70880584347444,138.7926103716341,141.48984173895988,18173100
2023-10-13,137.9267120361328,140.67369545751967,137.31958707283258,139.98694580545884,19438700
2023-10-16,139.8277130126953,140.24074995373522,138.6632304032856,139.0712860553355,17345600
2023-10-17,140.3253631591797,140.58413202342314,137.87596604076654,139.36988202214835,17424000
2023-10-18,138.6234130859375,141.32064444330823,138.05112675496449,140.08648451213176,18304900
2023-10-19,138.3248291015625,140.34029214619687,137.94663078943668,139.14097082318807,21831200
2023-10-20,136.09539794921875,138.38454334477072,135.60272110702797,137.9366677320261,24953900
2023-10-23,137.24990844726562,138.3646388922732,134.47306769281525,135.58778295096647,20780700
2023-10-24,139.45945739746094,140.04668762868056,138.09592055519693,138.50399142474643,26535200
2023-10-25,126.07286071777344,129.4866991866048,125.49559308439838,129.15825302346772,58796100
2023-10-26,122.85808563232422,124.86855967349787,121.74336276593957,123.883228825173,33907400
2023-10-27,122.81827545166016,123.85337364723375,120.88741847208745,123.44530280374534,37367700
2023-10-30,125.15719604492188,125.95342776488519,123.29600876572896,123.87327638303094,24165600
2023-10-31,124.70932006835938,125.96337477235224,123.34080202432419,125.67474096458068,21123400
2023-11-01,126.96861267089844,127.13780943909796,124.33608499908917,124.74912193515618,26536600
2023-11-02,127.97384643554688,129.47672248457854,127.50606090757798,128.94922224016352,24091700
2023-11-03,129.7554168701172,130.1137203986835,128.40182744962854,128.48145214340522,19517900
2023-11-06,130.83033752441406,130.93981958842548,129.3174985999452,129.60614003545646,15360400
2023-11-07,131.77584838867188,132.65170484912954,130.52179360953656,131.3578301289601,19223800
2023-11-08,132.63180541992188,132.91048428187855,131.5369999441946,131.73605410461238,15093600
2023-11-09,131.06919860839844,133.32850178489792,130.89003925468984,132.73132418834552,17976500
2023-11-10,133.42800903320312,133.63702572890057,130.25304496995332,130.90993722859585,20872900
2023-11-13,133.00999450683594,133.47778005060607,132.14410071540684,132.73131569610345,16409900
2023-11-14,134.79156494140625,136.59304521470958,134.46313395203288,135.01052905889378,22317300
2023-11-15,135.73707580566406,136.19489874724226,134.69202272801462,135.9958446340841,15840900
2023-11-16,138.04615783691406,138.22531720457332,135.4385135150892,136.31437000840492,17615100
2023-11-17,136.29446411132812,137.34946481698145,134.84133990278568,137.17032063082542,25565300
2023-11-20,137.2698211669922,137.77244537575424,134.85128386660017,134.86123125772718,19569400
2023-11-21,137.96653747558594,138.30991235310645,137.05585748750462,137.2897502999192,17648100
2023-11-22,139.35992431640625,140.43483482094024,138.34472853098143,138.44426318740094,17306400
2023-11-24,137.5684051513672,139.01853729789786,136.82194079778367,138.88217451650897,8828600
2023-11-27,137.3992156982422,138.97176917589266,136.89161019120684,136.9214827388474,17886400
2023-11-28,137.96653747558594,138.00635741936563,136.39398380718177,136.9812140764912,17046900
2023-11-29,135.75698852539062,139.0115776189309,135.65248775987334,138.32980921817492,21014700
2023-11-30,133.2886962890625,136.3143741654098,132.16401827465316,135.75700126102882,29913500
2023-12-01,132.69151306152344,132.87065721976913,131.5290047636909,132.69151306152344,24258400
2023-12-04,130.01419067382812,130.83031714371106,128.7899781887193,130.67506191191268,24117100
2023-12-05,131.76589965820312,132.91047236815325,129.118435520067,129.75541788842193,19235100
2023-12-06,130.81040954589844,132.68155176893464,130.69098010591114,132.27348093316925,16360600
2023-12-07,137.7973175048828,139.3400135494082,135.58778178936512,135.95604786652223,38419400
2023-12-08,135.99586486816406,137.33950690889154,134.93091685154977,135.02048893776958,22990900
2023-12-11,134.0650177001953,134.1545897930358,132.26355251661835,133.18917636987945,24502900
2023-12-12,133.00999450683594,133.90574565749662,132.20381543387006,132.6417436184086,26584000
2023-12-13,133.3384552001953,134.14463436116208,132.32325931493529,133.91074156374572,25414500
2023-12-14,132.5720672607422,134.39842340990367,130.4421562282918,134.13467327691998,29619100
2023-12-15,133.20907592773438,134.19441454486068,132.00478836032818,132.29341462099748,58569400
2023-12-18,136.5432586669922,137.72765117577347,133.1393831198481,133.22895519525449,25699800
2023-12-19,137.448974609375,138.11581427079156,136.8020297293576,137.34943995495507,20661000
2023-12-20,139.00161743164062,142.4035035415894,138.75279598350446,139.6684570902229,33507300
2023-12-21,141.1315460205078,141.36045752902064,139.81080573991832,140.10640274129122,18101500
2023-12-22,142.04721069335938,142.5747110270623,141.3853370380521,141.4599956331026,18494700
2023-12-26,142.146728515625,143.26642506638242,141.82822976260738,142.3059627052774,11170100
2023-12-27,140.77325439453125,142.6443969359828,140.38608060750633,142.1567013282817,17288400
2023-12-28,140.6139678955078,141.5993062437167,140.16410287260985,141.18128805604312,12192500
2023-12-29,140.265625,140.7682492049037,139.24048180809135,140.01680354202497,14872700
2024-01-02,138.902099609375,139.95213414491474,137.0906871446073,138.9419195505414,20071900
2024-01-03,139.69833374023438,140.4248882168035,137.77742399819624,137.94663597072886,18974300
2024-01-04,137.38926696777344,139.97203524387632,137.35940960398045,139.19074730881516,18253300
2024-01-05,136.74232482910156,138.15562893957002,136.2048771424727,137.69979542310543,15433200
2024-01-08,139.8675079345703,139.97698997665955,137.2300067208601,137.34943615337357,17645300
2024-01-09,141.88795471191406,142.12682879389962,139.13100853140358,139.39973997528017,19579700
2024-01-10,143.1221160888672,143.8436892574364,141.78843662182845,141.8481513461947,16641900
2024-01-11,142.99270629882812,145.9686162505574,141.54456366540506,144.21193745499684,17471100
2024-01-12,143.56004333496094,144.05768628375355,142.68418688529152,143.65956281260492,13995200
2024-01-16,143.4008026123047,145.1525004306422,142.3816277261754,142.75385762766444,19198900
2024-01-17,142.21640014648438,142.7339530613565,139.84761486962495,142.23631011659492,17884500
2024-01-18,144.30650329589844,144.89869960159834,142.67423508180605,142.76380716497314,18876800
2024-01-19,147.27244567871094,147.34210778973952,145.1126772471203,145.61528626488587,27170900
2024-01-22,147.01368713378906,149.3078138461343,146.88429510685154,148.00897303488966,21829200
2024-01-23,147.9790802001953,148.15823953499927,146.49611413043706,147.02361437075928,14113600
2024-01-24,149.6412353515625,150.85548531754347,149.133629842608,149.5815054429125,19245000
2024-01-25,152.9157257080078,154.03044106087503,150.50713564235818,151.02468856484268,21495100
2024-01-26,153.0650177001953,153.3835164900002,152.07969434131007,152.14935645979352,19494500
2024-01-29,154.11007690429688,154.46838046319007,152.19912965248616,152.91573677027253,20909300
2024-01-30,152.32852172851562,154.30913110200262,152.05480897288476,153.2839877612383,26578900
2024-01-31,141.1315460205078,144.90367296245176,140.8827245413415,144.70461881649027,43908600
2024-02-01,142.03726196289062,143.93824654999406,141.5893711442408,143.012637923415,25526900
2024-02-02,142.8633270263672,143.20173576400992,137.51864676692574,140.22582554692482,42116900
2024-02-05,144.2467803955078,145.97858335516779,143.2315996965748,143.36097653848321,29254400
2024-02-06,144.7245330810547,146.04826521191697,143.8387291964155,145.27194338883356,21517700
2024-02-07,145.988525390625,146.30702416148435,144.52546912091884,145.4311677284784,21436100
2024-02-08,146.52598571777344,146.91414659621208,145.72975399134987,146.27716425244463,18241300
2024-02-09,149.51185607910156,149.98462297837207,146.73499978408023,147.25255272851453,21877700
2024-02-12,148.02886962890625,149.88010203507002,147.85967284607264,148.83504878876087,17236100
2024-02-13,145.6799774169922,147.34210287749787,144.42592277857784,145.3814038270288,18138500
2024-02-14,146.44635009765625,147.1330997206111,144.86881544298058,146.67526157635592,16651800
2024-02-15,143.26144409179688,144.07757057119647,141.21115772203078,143.7789969731579,26724300
2024-02-16,141.0917205810547,143.79889938383792,140.85286168995205,143.53018313134746,21849700
2024-02-20,141.52964782714844,142.65332338866605,140.13625368240938,140.27559309688328,18625600
2024-02-21,143.1619110107422,143.30125042031312,141.24101663688162,141.9675710448689,16499600
2024-02-22,144.6349639892578,145.51080531300332,143.3311266157508,145.43118061323398,23024700
2024-02-23,144.60507202148438,145.26694560519326,144.10742910489103,144.28658845203006,14519400
2024-02-26,138.09591674804688,143.16191826534566,138.08596935645082,142.77375737709573,33513000
2024-02-27,139.43955993652344,139.82772082802197,137.847096430097,138.75281023921275,22364000
2024-02-28,136.78213500976562,138.62342001381086,135.9958658248756,138.444275840111,30628700
2024-02-29,139.12106323242188,139.29026001463518,136.92148987679116,137.69781167134997,35485000
2024-03-01,137.42909240722656,139.34003970069875,137.3245916297716,138.9518787690069,28522000
2024-03-04,133.56736755371094,135.9859202387782,132.23368806448792,135.89633296388092,43571500
2024-03-05,133.1493377685547,133.38821183618217,130.92985460920454,132.1142471825488,28447600
2024-03-06,131.93508911132812,134.10482014941,131.32796413873504,133.60717722718147,23175200
2024-03-07,134.6024627685547,135.17973037946277,132.0346234732147,133.25882080682047,24107300
2024-03-08,135.6475067138672,138.32980946619315,134.16454046339086,134.39843325406335,26472400
2024-03-11,138.28501892089844,139.32010952636415,136.42383923457078,136.42383923457078,22536400
2024-03-12,138.96180725097656,139.61869956501798,137.55846572697882,137.59827047925845,19019700
2024-03-13,140.10638427734375,141.51968827033295,139.34995736077497,139.3997246874212,19637000
2024-03-14,143.65956115722656,144.04772204533774,140.8180242046837,141.62918463176592,36117900
2024-03-15,141.49978637695312,143.659554832315,140.46469578318113,142.73394628866993,41025900
2024-03-18,147.78004455566406,152.20906372462022,147.44165099822862,148.6658483894553,47676700
2024-03-19,147.2227020263672,148.91468517438577,146.3169881293415,148.27770274736022,17748400
2024-03-20,148.97438049316406,149.05400518452484,146.9688800892644,148.08857668370393,17730000
2024-03-21,148.03883361816406,150.5917292530754,147.31226396001364,149.6113871985433,19843900
2024-03-22,151.05453491210938,151.84080403684533,149.38244681787967,149.5317488047315,19226300
2024-03-25,150.43743896484375,150.74199616930437,148.09852650340093,150.23838484701864,15114700
2024-03-26,150.98486328125,152.4777920846642,150.3180235714812,150.52704028617632,19312700
2024-03-27,151.22372436523438,151.97018870281173,149.4222595271113,151.42775977326156,16622000
2024-03-28,151.54222106933594,151.95029192080196,150.61661250010812,151.28345221045504,21105600
2024-04-01,155.7622528076172,156.25989578783322,150.9351098247783,151.1142691948225,24469800
2024-04-02,155.1352081298828,155.25465276475865,152.7365806566567,154.02049278342562,17598100
2024-04-03,155.6328582763672,155.8120176435374,153.40541695878758,154.189696694263,17266200
2024-04-04,151.22372436523438,155.44372636741727,151.1640096481251,154.34892111775065,24184800
2024-04-05,153.21432495117188,154.11007625117927,150.3687936097494,150.9649689349857,16289800
2024-04-08,155.40394592285156,155.91651757401127,153.26408722854015,153.28896330227423,16641500
2024-04-09,157.39450073242188,159.1362509369547,155.90157198567948,156.6082316080211,21538100
2024-04-10,156.91677856445312,157.4144215142172,155.4636544689247,157.1357426772979,16339200
2024-04-11,160.03199768066406,160.36044381827898,157.1854796748576,157.59355049918426,17841700
2024-04-12,158.4395751953125,160.93773750014714,157.85236012081944,158.65355803293747,16968200
2024-04-15,155.59304809570312,160.0718346896375,155.41388873477973,159.5244244018962,21140900
2024-04-16,155.2646026611328,156.4888000836408,154.31908407973467,154.9062991244405,15413200
2024-04-17,156.14047241210938,157.93297739385886,155.39897401565153,156.4490086419596,16237800
2024-04-18,156.71771240234375,157.73787429637503,155.47360512335126,156.18523084208942,14016100
2024-04-19,154.98593139648438,157.2452347851526,153.18446623308236,157.00636068672782,20063900
2024-04-22,157.2053985595703,158.43457720422234,154.92620062224327,155.2745415611511,17243900
2024-04-23,159.16612243652344,159.72348012158997,157.2203366413251,157.84239034106147,16115400
2024-04-24,160.34054565429688,160.62917184903918,158.0712952848792,158.34001151164955,19485700
2024-04-25,157.2053985595703,157.53384471581393,152.04783561586922,152.63704010672708,36197800
2024-04-26,172.8712158203125,175.58834216017274,170.59200253322018,175.16037649944792,56500800
2024-04-29,167.10848999023438,170.5720957211152,166.27245351182466,169.96497073841974,35914600
2024-04-30,163.86387634277344,169.06921754993925,163.72453691882748,166.59096528212498,29420800
2024-05-01,164.78948974609375,168.01420626410095,164.12263484487258,165.39659955094953,25223200
2024-05-02,167.66586303710938,167.73552515030133,164.9089169463527,165.8842928390392,17041100
2024-05-03,168.19337463378906,169.04932114032962,164.20226833832118,168.74076974533335,22767100
2024-05-06,169.02938842773438,169.09905053623592,167.09853155507523,168.42226348516482,15147900
2024-05-07,172.16453552246094,172.65223103765175,169.19858805476193,169.31801749241833,21102400
2024-05-08,170.35313415527344,171.09859622958308,169.71814128050192,169.94506330132936,14569900
2024-05-09,170.77114868164062,171.62709512370475,169.12891791013897,170.3431678671801,11937700
2024-05-10,169.48721313476562,170.53226626790192,167.11844324476036,168.890050763585,18740500
2024-05-13,170.09434509277344,170.14411242247,164.97857644921768,165.06517190662683,19648600
2024-05-14,171.11949157714844,171.96549063762274,169.61661538741166,170.78109802770155,18729500
2024-05-15,173.060302734375,173.2255205444955,171.21901789802692,171.48774932095938,20958200
2024-05-16,174.60301208496094,175.5087259711052,173.229527760386,173.77693808645444,17247300
2024-05-17,176.4542236328125,176.65825905676155,174.15511572356067,174.722435954081,16546400
2024-05-20,177.6187286376953,179.1016949111226,176.3895499420499,176.47414073902465,17495100
2024-05-21,178.69363403320312,178.9723280730661,176.47415060146764,177.55900864972514,14706000
2024-05-22,177.160888671875,178.00887723264987,175.94663866940007,177.55899695369803,16189400
2024-05-23,174.2347412109375,179.06188373408688,173.71718830847908,177.93720584610716,14928400
2024-05-24,175.49876403808594,176.4681715297921,174.37408611469655,175.6878707884106,11400600
2024-05-28,177.1807861328125,177.66846646558616,174.85180576931893,174.9115356755471,15655300
2024-05-29,176.56370544433594,177.3897945303486,175.42908017169887,175.976490431931,15023800
2024-05-30,172.74180603027344,175.85705553445754,172.41335988432073,175.85705553445754,18844000
2024-05-31,173.13992309570312,173.59774605548205,170.16401310971617,172.58255029510445,28085200
2024-06-03,173.59776306152344,175.03097717260903,171.63704864383791,173.06031536329505,20742800
2024-06-04,174.30441284179688,174.3641275618965,172.40341325539,173.6276105780023,14066600
2024-06-05,176.2352752685547,177.13102647161713,174.46365245832024,175.70279368634698,15233900
2024-06-06,177.5092315673828,177.867535069039,176.37460634328087,176.59355525115092,14255800
2024-06-07,175.12054443359375,178.5741875907091,174.9612950507807,177.61872166754497,14716300
2024-06-10,175.99740600585938,177.830812412341,173.7554643619359,175.81804276819278,17122200
2024-06-11,177.5518035888672,177.75108423529036,174.81165288916708,177.08348570749644,14402400
2024-06-12,178.91690063476562,181.42787947273285,177.14327694877989,179.10622257947298,18600400
2024-06-13,176.10699462890625,177.87064426133762,176.0272793318939,177.2030457535148,15956900
2024-06-14,177.7311553955078,178.0898666483664,175.22218357185352,175.22218357185352,12361600
2024-06-17,178.13967895507812,179.2755953141092,175.8578875265829,176.34612280815062,15272900
2024-06-18,175.8180389404297,178.26923510757547,174.99100977195764,178.14965455035454,15640300
2024-06-20,177.0735321044922,178.09984190710827,175.82800902324556,176.07711363949488,16753200
2024-06-21,179.6143798828125,181.8583130820366,177.42226238783712,177.85073021689615,59728000
2024-06-24,180.14248657226562,181.4278748991179,179.58449466770367,180.6307370908269,18198300
2024-06-25,184.91534423828125,185.08473355620472,180.45636543703452,180.49623069074562,18917700
2024-06-26,184.70608520507812,185.26407711043942,183.33103806804897,183.5402774304899,13375700
2024-06-27,186.19076538085938,186.8284726259236,184.78581161771882,184.980120527237,13025700
2024-06-28,182.76307678222656,185.9117628453365,182.6684158097748,185.05484233965822,23032400
2024-07-01,183.82923889160156,184.67618542202868,182.07553275022136,183.8192649768011,11815900
2024-07-02,185.94163513183594,186.2804137331941,182.40434682998787,182.81288201616928,12555500
2024-07-03,186.71884155273438,186.9480135253479,184.72101781483107,185.63274915628548,7409100
2024-07-05,191.27249145507812,191.5714048253656,186.6491104769195,186.6491104769195,14303400
2024-07-08,189.79779052734375,190.99250141053892,188.6419566291613,190.67963062540326,12097600
2024-07-09,189.7579345703125,192.16926542683404,189.54868000321284,191.06324032448242,10198500
2024-07-10,191.96998596191406,192.61765188536268,189.9372837700379,190.06682303638334,12052900
2024-07-11,186.62918090820312,191.7208798554092,186.15090430376924,190.65470480345505,16452000
2024-07-12,186.11105346679688,188.01421652496057,185.47334621010972,186.25055145406782,14449100
2024-07-15,187.5159912109375,189.21985825223288,185.82208288068784,185.82208288068784,12186000
2024-07-16,184.8356170654297,189.65827857329185,184.45697320018698,188.28323149134974,12760100
2024-07-17,181.96592712402344,184.5665798102319,180.96950870331733,184.01854663801583,17376600
2024-07-18,178.578125,183.39082818525517,177.57174778728617,182.88264501899772,17877200
2024-07-19,178.74749755859375,181.31825887509234,178.21939701881587,179.7239833410327,14485900
2024-07-22,182.69332885742188,183.63992334392967,181.2485099418617,181.69691040759497,16303900
2024-07-23,182.9424285888672,184.55662156919473,182.6733913574331,183.18155927979657,23772600
2024-07-24,173.7454833984375,177.31266333834552,172.94836078735528,174.7618344929483,31250700
2024-07-25,168.5541534423828,174.57251436164208,168.44454680160155,173.62591984806159,28967900
2024-07-26,168.07586669921875,169.23171581795833,165.27096136954532,168.1655559201212,25150100
2024-07-29,170.51708984375,171.54339960461624,169.1121362162633,169.8893413710137,13768900
2024-07-30,171.24447631835938,172.33056878553097,169.51070273282616,171.2145849810346,13681400
2024-07-31,172.52984619140625,175.27997080668484,171.10497512525495,174.29351108109944,15650200
2024-08-01,171.8323516845703,175.05077889023,169.89929753739804,171.36403381575482,17177800
2024-08-02,167.79685974121094,169.60038989475044,165.7940641440123,167.58762038247167,18907800
2024-08-05,160.06466674804688,165.3456878229132,156.0391427100353,156.8063740057358,34907800
2024-08-06,159.9650115966797,161.76854176630374,157.56365468246898,160.36857505755367,36146500
2024-08-07,160.17425537109375,164.19977895622932,159.66608746828945,162.65534262295992,19334200
2024-08-08,163.25318908691406,164.90724730098054,161.4496741925987,161.7625449521268,15733600
2024-08-09,164.7976531982422,164.92719246706665,160.35362004988897,161.06607082428397,13549200
2024-08-12,163.36280822753906,166.10295907223568,162.96424691360264,165.40048221300762,12435000
2024-08-13,165.33570861816406,165.9435244900484,164.1798747537791,164.59338172697963,12717600
2024-08-14,161.44967651367188,164.36919041099168,158.9586304461226,163.62187659072688,22515900
2024-08-15,162.58560180664062,162.93435435683165,160.9116260556583,161.62904857869057,18392500
2024-08-16,164.1499786376953,166.35205486717328,162.49592038476501,162.82474029317686,16853100
2024-08-19,167.79685974121094,167.8666163302166,165.49513557024594,166.40188000248637,13100800
2024-08-20,168.35487365722656,169.79967741743286,168.05594507135712,168.1356603745316,12622500
2024-08-21,167.02963256835938,168.03600974702022,165.97343142549687,166.39192535734017,15269600
2024-08-22,164.8972930908203,168.81321026159983,164.43893391865004,168.43456638911738,19123800
2024-08-23,166.83033752441406,167.34847938718525,165.06668777536825,165.95349960757738,14281600
2024-08-26,167.32855224609375,168.77337124165066,165.72433304902341,167.5527524913739,11990300
2024-08-27,165.7841033935547,167.64241403647938,165.56489012243208,167.00969380636656,13718200
2024-08-28,163.91082763671875,166.79047621925304,162.69519596618224,166.18266038398477,15208700
2024-08-29,162.8147735595703,167.02963467718953,161.40185288464895,165.46525036551398,17133800
2024-08-30,164.51866149902344,164.68805082195226,162.8247530655951,163.63184962949015,18498800
2024-09-03,158.0419464111328,162.79486713938573,157.28964554252158,162.7300975011423,26533100
2024-09-04,157.2447967529297,159.82551694837377,156.87612678333463,157.5088470400444,17410700
2024-09-05,158.03196716308594,160.43831095253145,156.95583344724037,157.2148967624086,14139500
2024-09-06,151.58514404296875,158.64974722214538,151.39083514674604,158.1216466586556,24999100
2024-09-09,149.2005615234375,154.28899143236174,147.86360676197722,153.28128945081107,28057700
2024-09-10,149.66949462890625,151.95430520263582,149.20355939783312,151.10622848372844,20401800
2024-09-11,151.80462646484375,152.13387922005617,148.36246071366355,150.74703500975997,18991500
2024-09-12,155.1869354248047,155.25678384046466,153.15157268835566,154.4585967034471,21024100
2024-09-13,158.01051330566406,158.91345784103444,155.755648728388,156.0070756210139,16733900
2024-09-16,158.62911987304688,158.8785524071565,157.25224741303262,157.9706143292006,14157600
2024-09-17,159.9161834716797,161.22320750164613,159.0481631332768,159.7266123117633,12064800
2024-09-18,160.44497680664062,161.26312280572637,159.29759326798978,160.48489453662953,16756500
2024-09-19,162.86947631835938,164.6155040932057,162.15310375152245,164.4458917934048,17548200
2024-09-20,164.2662811279297,164.37603204660826,162.8095885003916,164.14655838906322,46362700
2024-09-23,162.69985961914062,166.23181758098326,162.58012165110702,164.96469605302332,15648400
2024-09-24,163.2685546875,164.176492741931,161.6622086004887,163.87717066392423,18774100
2024-09-25,162.6200408935547,163.84424554390736,162.40551734323734,162.60008202800464,13607900
2024-09-26,163.4581298828125,165.12433738176023,163.1288771112858,164.65540300026643,18234500
2024-09-27,164.91481018066406,166.59100475314528,163.4581326837826,163.5379529228678,13604300
2024-09-30,166.8105010986328,166.9801133920327,164.26628624932783,164.40596785707794,14070100
2024-10-01,168.03770446777344,170.05312356675083,165.5234203103271,168.47670815509065,18629500
2024-10-02,166.9302215576172,168.49666513124245,165.87263008138385,167.37919706037525,12745000
2024-10-03,166.83045959472656,167.52886763193206,164.994624608732,165.4436153407923,11004300
2024-10-04,168.17738342285156,169.1651417037373,166.58102439541923,168.95561168385737,11422100
2024-10-07,164.016845703125,169.51433291164238,163.7574413654542,168.7560635386529,14034700
2024-10-08,165.32386779785156,165.72296895610333,163.9370236242508,165.0544764190507,11723900
2024-10-09,162.6898651123047,165.8825983372775,160.75426631287192,164.48078878674917,19666400
2024-10-10,162.80958557128906,163.93803021658485,161.27308796158508,161.7420223125794,12900500
2024-10-11,164.1465606689453,164.89485824555993,162.1311415998337,162.95925941151893,10946000
2024-10-14,165.972412109375,167.23951840464235,164.40596850811767,164.53567829588263,9981800
2024-10-15,166.52114868164062,168.70618005069358,165.67308722562564,166.7606093878907,14829300
2024-10-16,166.3615264892578,166.90029405802036,164.8409837085831,165.65313140202477,9968500
2024-10-17,164.13656616210938,167.54880112943871,163.99688456312464,167.00006177752527,15113400
2024-10-18,164.67535400390625,165.99234980298428,164.3760319327944,164.49575467157797,13091300
2024-10-21,165.4236602783203,165.8427051102763,163.93204336640198,164.20642828942988,11384000
2024-10-22,166.44134521484375,167.08986370041146,164.29621633151714,164.32614701705697,11958600
2024-10-23,164.1066436767578,167.2195719618869,163.26156615464373,166.05221433986773,12754300
2024-10-24,164.1565399169922,164.67536385635017,162.40054033844325,164.21640128996543,12764400
2024-10-25,166.61094665527344,167.0200044057247,164.85493202249762,164.98963532280627,14566400
2024-10-28,167.9578857421875,170.21874866254464,165.41367087628183,170.20277852548895,20858300
2024-10-29,170.7515411376953,171.46990807993288,168.27717457229605,169.00051981297196,28916100
2024-10-30,175.7401885986328,183.37281818194802,175.34608092530422,181.9959609227769,49698300
2024-10-31,172.2980194091797,178.0150088186449,172.1683096199305,174.32341036482913,32801900
2024-11-01,172.2581024169922,173.42546007693375,169.92341754541656,171.15062135368265,21752900
2024-11-04,170.29257202148438,171.52976286876077,169.1002924275085,170.85131368500362,16194000
2024-11-05,171.02093505859375,171.70637216526382,169.98328713827703,170.44224972306222,12518300
2024-11-06,177.92520141601562,178.23449529525598,174.64266103018528,174.951970133578,27061500
2024-11-07,181.86624145507812,182.16556352998285,178.48393702420717,178.70343886419374,16730400
2024-11-08,179.4517364501953,181.93608988065503,179.16240141973364,181.58687825588632,15021500
2024-11-11,181.55694580078125,181.67169024189303,179.58144448419563,179.6612647183404,12503400
2024-11-12,182.9038848876953,183.60727119420463,180.57917198310966,180.96828610388522,14065800
2024-11-13,180.08030700683594,182.20048341961808,179.7111365260688,181.73652736364141,13969700
2024-11-14,176.94744873046875,180.03542477204525,175.6304376208683,179.34199500809183,17925800
2024-11-15,173.49530029296875,175.48078883073978,172.35289497475256,175.24132810697984,21708900
2024-11-18,176.39869689941406,176.50844782695492,174.0240942257961,174.55788351993363,18725400
2024-11-19,179.17237854003906,179.7610356628362,174.7185067341715,174.8372399080373,15392900
2024-11-20,176.92747497558594,178.7034332806034,174.93201483744025,178.42407007919522,15729800
2024-11-21,168.85585021972656,175.18145549789298,164.93476294944196,175.05673923346154,38839400
2024-11-22,166.19192504882812,167.88306980424588,165.33387647649843,166.780582207106,24497000
2024-11-25,169.04539489746094,170.07307085416926,167.0200041158874,167.60867641516356,21395700
